Frame,CellID,Area,CellLength,CellSinuosity,ConnectedWith,MaxCellIntensity_mNeonGreen,MeanCellIntensity_mNeonGreen,MedianCellIntensity_mNeonGreen,MinCellIntensity_mNeonGreen,Strain,Growth,Bio_Rep
2,106,3.671525,5.0053653389480095,1.11790350257438,,154,57.487917146145,56.0,7,mNG_pilT_cyaB-,Solid,1
2,109,2.7378,4.02993811282275,1.0745536967065001,,172,52.149691358024704,50.0,3,mNG_pilT_cyaB-,Solid,1
2,110,1.8083,2.56420264185125,1.07566699806411,,223,64.5023364485981,62.5,6,mNG_pilT_cyaB-,Solid,1
2,111,2.81385,3.682695526217,1.02741108590655,,148,60.719219219219205,59.0,9,mNG_pilT_cyaB-,Solid,1
2,112,1.93505,2.64916646816,1.0495308817052902,,132,61.7161572052402,61.5,4,mNG_pilT_cyaB-,Solid,1
2,113,3.908125,5.54958323408,1.04446472531742,,204,87.06162162162158,85.0,9,mNG_pilT_cyaB-,Solid,1
2,114,1.989975,2.90035487874275,1.07684361151495,,204,57.4097664543524,55.0,0,mNG_pilT_cyaB-,Solid,1
2,116,2.074475,3.42731493398826,1.0583754760153499,,352,101.613034623218,97.0,31,mNG_pilT_cyaB-,Solid,1
2,117,2.9913,3.95840528370251,1.07352924790207,,177,72.87429378531071,72.5,2,mNG_pilT_cyaB-,Solid,1
2,118,3.992625,5.01417692836526,1.09488980325512,,134,59.7195767195767,59.0,8,mNG_pilT_cyaB-,Solid,1
2,119,2.40825,3.21605417602299,1.04424361083471,,108,52.0964912280702,51.0,6,mNG_pilT_cyaB-,Solid,1
2,120,2.54345,3.04150711563425,1.0712388016858199,,233,82.7275747508306,82.0,16,mNG_pilT_cyaB-,Solid,1
2,121,2.911025,3.9092388155425097,1.07328243434802,,125,53.111756168359896,52.0,0,mNG_pilT_cyaB-,Solid,1
2,122,5.82205,8.204650788387049,1.08742289588571,,146,53.5732946298984,50.0,2,mNG_pilT_cyaB-,Solid,1
2,123,2.589925,3.36921310205652,1.04913465901775,,128,55.156606851549796,54.0,0,mNG_pilT_cyaB-,Solid,1
2,126,3.443375,4.600020920410531,1.08225001847847,,113,42.0331288343558,41.0,0,mNG_pilT_cyaB-,Solid,1
2,127,3.147625,3.97503138061579,1.02842133270071,,123,58.3557046979866,58.0,4,mNG_pilT_cyaB-,Solid,1
3,1,2.420925,3.70770598642227,1.08010922269215,,110,47.6195462478185,46.0,0,mNG_pilT_cyaB-,Solid,1
3,2,1.2506,2.01961940777126,1.06572883372038,,116,53.969594594594604,52.0,7,mNG_pilT_cyaB-,Solid,1
3,3,2.84765,4.32233585439879,1.07915755182225,,203,70.2937685459941,68.0,0,mNG_pilT_cyaB-,Solid,1
3,4,3.409575,4.69422356226178,1.05241266814636,,137,51.110285006195795,49.0,4,mNG_pilT_cyaB-,Solid,1
3,5,4.888325,6.9400209204105305,1.09313358003427,,201,52.6629213483146,50.0,0,mNG_pilT_cyaB-,Solid,1
3,6,2.7378,4.58844145739376,1.12690508617697,,155,57.433641975308596,56.0,0,mNG_pilT_cyaB-,Solid,1
3,9,2.015325,2.9342388155425096,1.06967080230637,,150,55.4528301886792,53.0,0,mNG_pilT_cyaB-,Solid,1
3,10,2.7209,4.40964032818178,1.07453647935373,,130,48.2189440993789,45.0,0,mNG_pilT_cyaB-,Solid,1
3,11,2.378675,3.10878587593125,1.05633221082774,,131,48.8134991119005,48.0,0,mNG_pilT_cyaB-,Solid,1
3,12,2.826525,4.1404015126392695,1.08196901238392,,260,34.8594917787743,31.0,0,mNG_pilT_cyaB-,Solid,1
3,13,4.094025,6.13309703885628,1.07660798611242,,130,53.4757481940145,53.0,1,mNG_pilT_cyaB-,Solid,1
3,14,3.198325,4.41346717087976,1.0386023117473802,,160,64.6367239101717,63.0,0,mNG_pilT_cyaB-,Solid,1
3,15,2.42515,3.317278760297,1.07591348884495,,110,51.3484320557491,50.0,0,mNG_pilT_cyaB-,Solid,1
3,16,2.49275,3.29269552621701,1.03038586360076,,113,47.6084745762712,48.0,0,mNG_pilT_cyaB-,Solid,1
3,17,2.319525,3.03731493398826,1.0636477221210199,,240,88.34790528233151,87.0,11,mNG_pilT_cyaB-,Solid,1
3,18,3.426475,4.748498551495549,1.02984683114015,,215,102.014796547472,100.0,20,mNG_pilT_cyaB-,Solid,1
3,19,3.122275,4.92268027293627,1.06921790353412,,195,49.05953991880921,45.0,0,mNG_pilT_cyaB-,Solid,1
3,20,2.488525,3.3669343417595203,1.0772769705285201,,192,65.8573853989813,63.0,0,mNG_pilT_cyaB-,Solid,1
3,21,2.049125,3.1761265234055,1.07842504002355,,132,46.521649484536105,45.0,2,mNG_pilT_cyaB-,Solid,1
3,22,2.00265,2.8942492757477796,1.06318240851159,,124,49.3248945147679,48.0,3,mNG_pilT_cyaB-,Solid,1
3,23,3.042,5.11114744381603,1.05970979669296,,136,57.6722222222222,56.0,6,mNG_pilT_cyaB-,Solid,1
3,24,2.67865,3.66962986797652,1.0814978291017,,166,64.1750788643533,62.0,12,mNG_pilT_cyaB-,Solid,1
3,25,4.1912,5.569912399336751,1.0683030786359,,181,72.7217741935484,72.0,3,mNG_pilT_cyaB-,Solid,1
3,26,2.15475,3.0911626970967596,1.0915921483264799,,134,44.6921568627451,43.0,0,mNG_pilT_cyaB-,Solid,1
3,27,1.96885,3.12732539419352,1.09093760401949,,185,47.993562231759704,45.0,6,mNG_pilT_cyaB-,Solid,1
3,28,1.73225,2.58650711563425,1.07547073415145,,184,75.1951219512195,72.0,13,mNG_pilT_cyaB-,Solid,1
3,29,2.1463,3.34462986797652,1.08238181606303,,215,54.041338582677206,50.0,5,mNG_pilT_cyaB-,Solid,1
3,31,1.64775,2.67423881554251,1.07343544978795,,129,58.8589743589744,57.0,9,mNG_pilT_cyaB-,Solid,1
3,32,2.7885,3.83536533894802,1.0714136555649,,184,90.7848484848485,90.5,1,mNG_pilT_cyaB-,Solid,1
3,33,3.688425,4.90462986797652,1.07269939685489,,161,63.709049255440995,61.0,2,mNG_pilT_cyaB-,Solid,1
3,34,1.592825,2.9815537495307702,1.07966912753363,,123,55.047745358090204,54.0,2,mNG_pilT_cyaB-,Solid,1
3,35,2.7039999999999997,3.61578210486802,1.07917808426059,,145,60.5625,59.0,9,mNG_pilT_cyaB-,Solid,1
3,36,2.691325,3.61769552621701,1.02786640847251,,105,40.174254317111505,39.0,1,mNG_pilT_cyaB-,Solid,1
3,37,2.1294,2.78803994475449,1.0433794595212098,,216,83.63492063492059,82.0,13,mNG_pilT_cyaB-,Solid,1
3,38,1.85055,2.5888477631085,1.0199015083374499,,144,48.4908675799087,46.5,0,mNG_pilT_cyaB-,Solid,1
3,39,3.595475,5.176574669941299,1.05782592270575,,161,76.3607520564042,74.0,15,mNG_pilT_cyaB-,Solid,1
3,40,1.871675,2.8830970388562798,1.06181336567902,,150,44.0406320541761,41.0,0,mNG_pilT_cyaB-,Solid,1
3,41,1.829425,2.6445470603887404,1.07029628900027,,195,55.459584295612004,51.0,0,mNG_pilT_cyaB-,Solid,1
3,42,2.27305,3.11531870505149,1.07170221478027,,174,58.5074349442379,56.0,6,mNG_pilT_cyaB-,Solid,1
3,43,3.722225,4.79231493398826,1.04802892011364,,223,72.7684449489217,69.0,5,mNG_pilT_cyaB-,Solid,1
3,44,1.8928,2.5711626970967596,1.0781859596313002,,144,66.953125,65.0,3,mNG_pilT_cyaB-,Solid,1
3,45,2.015325,2.642695526217,1.0370431784541,,135,48.5723270440252,46.0,0,mNG_pilT_cyaB-,Solid,1
3,46,2.23925,3.19189816806826,1.1134631996439799,,292,75.2849056603774,71.5,8,mNG_pilT_cyaB-,Solid,1
3,47,3.37155,4.566564209736041,1.0747557208668002,,174,81.0689223057644,78.0,13,mNG_pilT_cyaB-,Solid,1
3,48,3.561675,4.76305040495976,1.07114655231629,,180,55.806642941874294,55.0,0,mNG_pilT_cyaB-,Solid,1
3,49,3.401125,4.48302469147376,1.0536160096612701,,206,83.51055900621121,83.0,5,mNG_pilT_cyaB-,Solid,1
3,50,3.003975,4.0861265234055,1.07415799559109,,139,57.7201125175809,56.0,2,mNG_pilT_cyaB-,Solid,1
3,51,3.15185,4.36651757583951,1.11192481798477,,177,51.1099195710456,47.0,0,mNG_pilT_cyaB-,Solid,1
3,52,3.54055,4.80340528370251,1.07279753370887,,169,75.48329355608591,73.0,5,mNG_pilT_cyaB-,Solid,1
3,53,2.936375,3.7276698127310097,1.0774590983698,,176,57.5669064748201,56.0,10,mNG_pilT_cyaB-,Solid,1
3,54,2.108275,2.91846717087976,1.05449021401443,,160,67.32464929859721,63.0,6,mNG_pilT_cyaB-,Solid,1
3,56,2.4674,3.2592388155425094,1.0651676036548101,,240,60.3681506849315,57.0,4,mNG_pilT_cyaB-,Solid,1
3,57,3.519425,4.581908628273519,1.07025753429978,,370,85.23769507803121,81.0,12,mNG_pilT_cyaB-,Solid,1
3,58,3.2110000000000003,4.19610080991951,1.04777843305911,,202,56.5223684210526,54.0,0,mNG_pilT_cyaB-,Solid,1
3,59,3.06735,4.23374970223999,1.07124078033521,,270,99.28374655647379,97.0,21,mNG_pilT_cyaB-,Solid,1
3,60,2.7716,3.71189816806826,1.07901167112795,,228,57.9740853658537,55.0,0,mNG_pilT_cyaB-,Solid,1
3,61,2.366,3.1561626970967596,1.07060404539402,,181,52.075,50.0,0,mNG_pilT_cyaB-,Solid,1
3,62,1.71535,2.55681536048048,1.0569662580932702,,166,62.48275862068971,59.0,2,mNG_pilT_cyaB-,Solid,1
3,65,2.49275,3.2764347682517303,1.0610171155244301,,158,60.4949152542373,60.0,3,mNG_pilT_cyaB-,Solid,1
3,66,2.792725,3.6065432893255096,1.04689210140073,,268,59.231467473525,58.0,7,mNG_pilT_cyaB-,Solid,1
3,67,2.404025,3.1018877078629905,1.0478722492267099,,181,59.75746924428821,56.0,0,mNG_pilT_cyaB-,Solid,1
3,68,2.6364,3.40039105243401,1.05367589863188,,186,62.913461538461505,62.0,1,mNG_pilT_cyaB-,Solid,1
3,69,2.327975,3.19651757583951,1.08614250469239,,153,55.1143375680581,54.0,4,mNG_pilT_cyaB-,Solid,1
3,70,3.3631,4.48345191759903,1.0540854738481,,273,55.790201005025104,52.0,0,mNG_pilT_cyaB-,Solid,1
3,71,2.927925,3.93616269709676,1.06108653953442,,316,82.00432900432901,79.0,0,mNG_pilT_cyaB-,Solid,1
3,72,2.2815,3.1807459311767596,1.0807834684191,,159,63.674074074074106,59.0,8,mNG_pilT_cyaB-,Solid,1
3,75,4.905225,6.3611265234055,1.05713454816418,,215,43.671834625323,42.0,0,mNG_pilT_cyaB-,Solid,1
3,76,2.0956,2.86881158941724,1.05655218960875,,147,54.8770161290323,53.0,0,mNG_pilT_cyaB-,Solid,1
3,78,3.046225,4.21883250982777,1.05890824481577,,146,63.50901525658811,62.0,7,mNG_pilT_cyaB-,Solid,1
3,79,2.302625,3.07724258660574,1.06880598223121,,164,48.3908256880734,47.0,2,mNG_pilT_cyaB-,Solid,1
3,80,2.235025,3.0865432893255096,1.05522847498308,,211,84.82797731569,80.0,15,mNG_pilT_cyaB-,Solid,1
3,81,3.30395,4.41802469147376,1.0515515412560401,,303,72.02301790281331,68.0,0,mNG_pilT_cyaB-,Solid,1
3,82,1.804075,2.4661731573020296,1.03110021546863,,176,48.8313817330211,45.0,0,mNG_pilT_cyaB-,Solid,1
3,83,2.640625,3.43846717087976,1.04777156427428,,190,71.4944,70.0,3,mNG_pilT_cyaB-,Solid,1
3,84,2.27305,3.0553653389480195,1.0445693466488901,,109,51.3810408921933,50.0,0,mNG_pilT_cyaB-,Solid,1
3,85,2.843425,3.70579256507328,1.0649510742789499,,222,56.1634472511144,53.0,6,mNG_pilT_cyaB-,Solid,1
3,86,2.640625,3.8088686835190297,1.07109818872567,,161,75.5264,73.0,17,mNG_pilT_cyaB-,Solid,1
3,87,2.67865,3.61997428651401,1.07880642011176,,156,62.2681388012618,61.0,0,mNG_pilT_cyaB-,Solid,1
3,88,3.27015,3.9384414573937594,1.08302596541264,,141,54.6434108527132,54.0,0,mNG_pilT_cyaB-,Solid,1
3,89,2.2308,2.9161265234055,1.0776896823479498,,155,72.2784090909091,71.0,14,mNG_pilT_cyaB-,Solid,1
3,90,2.94905,3.4765432893255097,1.04154783370988,,136,67.11604584527221,65.0,0,mNG_pilT_cyaB-,Solid,1
3,91,2.235025,3.01643476825173,1.05225446794489,,117,43.482041587901705,43.0,3,mNG_pilT_cyaB-,Solid,1
3,92,3.82785,4.77733585439879,1.08154713950987,,210,86.2362030905077,85.0,0,mNG_pilT_cyaB-,Solid,1
3,93,2.725125,3.5911369836107703,1.07021247301478,,192,50.7860465116279,48.0,0,mNG_pilT_cyaB-,Solid,1
3,96,1.69845,2.4003187050514905,1.05508514507758,,124,59.353233830845795,59.0,12,mNG_pilT_cyaB-,Solid,1
3,97,1.9942,2.80381158941724,1.05744748571569,,477,93.89830508474579,79.0,0,mNG_pilT_cyaB-,Solid,1
3,98,2.420925,3.18770598642227,1.13927139118014,,138,67.5951134380454,67.0,9,mNG_pilT_cyaB-,Solid,1
3,100,2.32375,3.13109034971425,1.06391103260667,,156,57.643636363636396,54.0,0,mNG_pilT_cyaB-,Solid,1
3,101,2.6533,3.8957459311767595,1.0790701648579202,,142,56.0796178343949,54.0,5,mNG_pilT_cyaB-,Solid,1
3,103,4.905225,5.917705986422269,1.06229252938308,,287,115.20930232558099,111.0,40,mNG_pilT_cyaB-,Solid,1
3,104,3.0082,3.95846717087976,1.04611133161226,,164,55.818820224719104,54.0,0,mNG_pilT_cyaB-,Solid,1
3,105,3.69265,4.90037579915328,1.06141554661108,,186,63.0732265446224,61.0,4,mNG_pilT_cyaB-,Solid,1
3,107,2.632175,3.3214709419429904,1.07488717497935,,148,73.40770465489571,71.0,12,mNG_pilT_cyaB-,Solid,1
3,109,3.28705,4.17109034971425,1.07640951675534,,146,57.0591259640103,54.0,0,mNG_pilT_cyaB-,Solid,1
3,110,2.522325,3.3488220496225094,1.0766163544221399,,133,56.643216080402006,56.0,4,mNG_pilT_cyaB-,Solid,1
3,111,3.781375,4.73691908847879,1.02876760788398,,188,64.131843575419,62.0,0,mNG_pilT_cyaB-,Solid,1
3,112,3.722225,4.82385822331377,1.06574937440846,,169,70.6730987514188,69.0,1,mNG_pilT_cyaB-,Solid,1
3,113,2.0449,2.7638220496225094,1.06400645469515,,117,54.1611570247934,54.0,0,mNG_pilT_cyaB-,Solid,1
3,114,2.167425,2.8692388155425097,1.07060404539402,,102,46.7602339181287,45.0,4,mNG_pilT_cyaB-,Solid,1
3,115,2.54345,3.10921310205652,1.04060853579932,,105,45.58803986710961,44.0,0,mNG_pilT_cyaB-,Solid,1
3,116,3.0927,3.9083224761147304,1.05228999389587,,172,73.8224043715847,73.0,10,mNG_pilT_cyaB-,Solid,1
3,117,4.75735,6.769604154490531,1.08054301653296,,143,56.4786856127886,54.0,10,mNG_pilT_cyaB-,Solid,1
3,118,2.52655,3.39109034971425,1.06984307327047,,147,72.5702341137124,73.0,17,mNG_pilT_cyaB-,Solid,1
3,119,2.471625,3.097695526217,1.03212375019718,,131,54.6102564102564,53.0,8,mNG_pilT_cyaB-,Solid,1
3,120,2.32375,3.1157459311767597,1.07051188047834,,124,57.7436363636364,57.0,5,mNG_pilT_cyaB-,Solid,1
3,121,2.404025,2.9519238815542503,1.0089556517268001,,163,56.5413005272408,54.0,6,mNG_pilT_cyaB-,Solid,1
3,122,2.006875,2.71502092041053,1.03490213183576,,119,47.395789473684204,47.0,0,mNG_pilT_cyaB-,Solid,1
3,123,2.72935,3.82464032818178,1.0733837229254302,,137,64.23374613003101,63.5,9,mNG_pilT_cyaB-,Solid,1
3,124,2.801175,3.5730865786510098,1.06905354398685,,140,67.3257918552036,66.0,15,mNG_pilT_cyaB-,Solid,1
3,127,2.378675,2.78803994475449,1.03847518109071,,116,48.3001776198934,48.0,0,mNG_pilT_cyaB-,Solid,1
3,129,2.366,3.23693434175952,1.1306278231273,,108,49.298214285714295,50.0,9,mNG_pilT_cyaB-,Solid,1
4,1,1.846325,2.6119448019647797,1.0141467703476401,,103,44.741418764302104,44.0,0,mNG_pilT_cyaB-,Solid,1
4,2,2.88145,4.33348809129029,1.06783298858801,,123,57.7184750733138,57.0,4,mNG_pilT_cyaB-,Solid,1
4,3,2.006875,2.642695526217,1.0370431784541,,225,55.4378947368421,53.0,3,mNG_pilT_cyaB-,Solid,1
4,4,2.716675,4.393868683519029,1.09428270086061,,104,45.169517884914505,45.0,0,mNG_pilT_cyaB-,Solid,1
4,5,1.66465,2.6073253941935297,1.07014768352549,,107,50.083756345177704,50.0,0,mNG_pilT_cyaB-,Solid,1
4,6,2.07025,3.3269448019647796,1.0745212060701101,,102,43.5183673469388,42.0,0,mNG_pilT_cyaB-,Solid,1
4,7,2.446275,3.5284776310850203,1.08222781927339,,159,47.3678756476684,45.0,0,mNG_pilT_cyaB-,Solid,1
4,8,2.1801,3.2411265234055002,1.07839726507371,,173,43.240310077519396,41.0,0,mNG_pilT_cyaB-,Solid,1
4,9,4.3771,6.513858223313769,1.05887247223217,,251,55.76254826254829,50.0,0,mNG_pilT_cyaB-,Solid,1
4,10,2.784275,3.6603910524340098,1.05062157607039,,255,52.493171471927205,49.0,0,mNG_pilT_cyaB-,Solid,1
4,11,3.01665,4.86846717087976,1.0401704427649499,,184,48.310924369747895,47.0,0,mNG_pilT_cyaB-,Solid,1
4,12,2.530775,3.471861994377,1.0629636319020699,,102,44.9565943238731,44.0,0,mNG_pilT_cyaB-,Solid,1
4,13,3.20255,4.942705986422269,1.0964248818186402,,207,67.8430079155673,67.0,8,mNG_pilT_cyaB-,Solid,1
4,14,3.11805,4.41346717087976,1.04153070753601,,244,56.18970189701899,51.0,0,mNG_pilT_cyaB-,Solid,1
4,15,3.8532,5.0030865786510095,1.0544902140144201,,231,66.6337719298246,65.0,4,mNG_pilT_cyaB-,Solid,1
4,16,2.66175,3.64689816806826,1.08990173295425,,180,54.1031746031746,50.0,3,mNG_pilT_cyaB-,Solid,1
4,17,2.03645,2.602278760297,1.07731726807732,,163,63.6327800829876,63.0,0,mNG_pilT_cyaB-,Solid,1
4,18,2.294175,3.4180142312685002,1.0952797166916,,121,58.2246777163904,56.0,2,mNG_pilT_cyaB-,Solid,1
4,19,2.30685,3.30002092041053,1.0641851824526,,146,52.2783882783883,50.0,1,mNG_pilT_cyaB-,Solid,1
4,20,2.49275,3.8103548787427504,1.0693745174611802,,176,42.064406779661,40.0,0,mNG_pilT_cyaB-,Solid,1
4,21,2.860325,4.15808657865101,1.0624932159922098,,198,49.762186115214206,47.0,2,mNG_pilT_cyaB-,Solid,1
4,22,3.291275,4.5554119728445395,1.0915919104275,,122,46.3915275994865,44.0,0,mNG_pilT_cyaB-,Solid,1
4,23,2.581475,3.74386868351903,1.06956763273314,,168,60.6382978723404,60.0,7,mNG_pilT_cyaB-,Solid,1
4,24,2.074475,3.01920264185125,1.07817664539157,,127,52.5621181262729,50.0,2,mNG_pilT_cyaB-,Solid,1
4,25,2.91525,4.032278760296999,1.07004720099638,,183,60.0811594202899,58.0,0,mNG_pilT_cyaB-,Solid,1
4,26,5.741775,6.79418738857052,1.07078061611021,,233,54.083885209713,48.0,0,mNG_pilT_cyaB-,Solid,1
4,28,4.70665,6.08423402246704,1.05059905631559,,107,38.3159784560144,38.0,0,mNG_pilT_cyaB-,Solid,1
4,29,2.6533,3.8103548787427504,1.0693745174611802,,152,56.628980891719706,55.0,6,mNG_pilT_cyaB-,Solid,1
4,30,2.750475,4.27964032818178,1.07231711963401,,100,45.8817204301075,45.0,0,mNG_pilT_cyaB-,Solid,1
4,31,3.59125,4.89077164466275,1.01669961363148,,146,61.2176470588235,61.0,6,mNG_pilT_cyaB-,Solid,1
4,32,3.485625,4.59078210486802,1.07060404539402,,110,44.7406060606061,44.0,0,mNG_pilT_cyaB-,Solid,1
4,33,2.725125,3.8084414573937595,1.07331153157434,,149,58.162790697674396,57.0,3,mNG_pilT_cyaB-,Solid,1
4,34,1.5041,2.75962986797652,1.07872755187005,,156,65.3651685393258,64.5,8,mNG_pilT_cyaB-,Solid,1
4,35,2.361775,3.1403910524340097,1.05706368889328,,148,68.216457960644,68.0,4,mNG_pilT_cyaB-,Solid,1
4,36,1.7069,2.36692388155425,1.011115916491,,127,47.720297029703,45.5,4,mNG_pilT_cyaB-,Solid,1
4,37,2.961725,4.33035487874275,1.06446980449916,,248,57.1811697574893,52.0,3,mNG_pilT_cyaB-,Solid,1
4,38,2.336425,3.2076698127310097,1.06951891491688,,139,53.3688969258589,52.0,1,mNG_pilT_cyaB-,Solid,1
4,40,2.0787,2.9638686835190295,1.0352488014510601,,124,48.928861788617894,46.0,6,mNG_pilT_cyaB-,Solid,1
4,41,2.54345,4.14964032818178,1.06967080230637,,179,77.3936877076412,75.0,16,mNG_pilT_cyaB-,Solid,1
4,42,3.172975,4.94307132537028,1.05357306406756,,281,67.1105193075899,64.0,2,mNG_pilT_cyaB-,Solid,1
4,43,3.4814,4.774629867976519,1.07375061921325,,283,100.906553398058,99.0,15,mNG_pilT_cyaB-,Solid,1
4,44,2.197,3.2192492757477797,1.08153862691743,,139,66.2346153846154,66.0,7,mNG_pilT_cyaB-,Solid,1
4,45,2.15475,3.23502092041053,1.06181463866535,,124,59.974509803921606,60.0,4,mNG_pilT_cyaB-,Solid,1
4,46,1.8252,2.6580399447544902,1.04002409672764,,125,52.224537037037,51.0,2,mNG_pilT_cyaB-,Solid,1
4,47,1.7745,2.54147094194299,1.0844264847665401,,180,71.9761904761905,71.5,17,mNG_pilT_cyaB-,Solid,1
4,48,2.108275,3.0034309971885,1.07428234324048,,117,57.314629258517,57.0,6,mNG_pilT_cyaB-,Solid,1
4,49,1.95195,3.10650711563425,1.0705460335758499,,232,55.28571428571429,52.0,8,mNG_pilT_cyaB-,Solid,1
